FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,VotesTotal2016,DifferenceVotes2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,X15,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
46087,"Moody County, South Dakota",44.014833,-96.65893,SD,County,Central-N,1043,1731,2933,688,0.36,0.59,0,,26380,0.61,0.05,0.02,0.04,0.06,0.11,210,807,0.28,55107
46089,"Pennington County, South Dakota",44.045194,-103.10549,SD,County,Central-N,14074,29804,47743,15730,0.3,0.62,0,,27682,0.58,0.01,0.01,0.03,0.03,0.12,12.5,519,0.33,53654
46091,"Perkins County, South Dakota",45.646651,-102.43792,SD,County,Central-N,188,1333,1606,1145,0.12,0.83,0,,27000,0.64,0.02,0.01,0.04,0.02,0.14,36.4,2777,0.27,48379
46093,"Potter County, South Dakota",45.049614,-99.92997,SD,County,Central-N,215,1071,1337,856,0.16,0.8,0,,25751,0.51,0,0,0.01,0.01,0.14,1,2870,0.33,39936
46095,"Roberts County, South Dakota",45.623515,-96.94792,SD,County,Central-N,1540,2144,3889,604,0.4,0.55,0,,26180,0.49,0,0,0.01,0.01,0.13,2.7,861,0.29,52758
46097,"Sanborn County, South Dakota",44.023459,-98.11973,SD,County,Central-N,241,819,1123,578,0.22,0.73,0,,22670,0.48,0,0,0.02,0.01,0.2,9.2,1101,0.32,45911
46099,"Shannon County, South Dakota",43.279002,-102.4859,SD,County,Central-N,2510,241,2905,-2269,0.86,0.08,1,,25823,0.5,0,0,0.02,0.01,0.12,4.1,569,0.3,46281
46101,"Spink County, South Dakota",44.931661,-98.38038,SD,County,Central-N,919,1854,2951,935,0.31,0.63,0,,8768,0.51,0,0,0.03,0,0.53,6.5,2094,0.43,27244
46103,"Stanley County, South Dakota",44.378639,-100.58203,SD,County,Central-N,329,1148,1567,819,0.21,0.73,0,,27757,0.54,0.01,0,0.02,0.01,0.13,4.3,1504,0.31,48125
46105,"Sully County, South Dakota",44.714843,-100.09053,SD,County,Central-N,137,679,861,542,0.16,0.79,0,,30933,0.56,0.01,0,0.01,0,0.1,2.1,1444,0.33,67172
46107,"Todd County, South Dakota",43.233563,-100.82164,SD,County,Central-N,1505,487,2125,-1018,0.71,0.23,1,,30218,0.55,0.01,0,0.02,0.01,0.06,1.4,1007,0.33,59879
46109,"Tripp County, South Dakota",43.358994,-99.87813,SD,County,Central-N,462,2069,2630,1607,0.18,0.79,0,,10575,0.53,0,0,0.03,0.01,0.45,6.9,1389,0.38,27481
46111,"Turner County, South Dakota",43.307721,-97.13187,SD,County,Central-N,961,2937,4150,1976,0.23,0.71,0,,23270,0.55,0,0,0.02,0.01,0.21,3.5,1612,0.31,40545
46113,"Union County, South Dakota",42.824582,-96.65757,SD,County,Central-N,2227,5290,7897,3063,0.28,0.67,0,,25406,0.53,0.01,0,0.02,0,0.09,13.5,617,0.33,55708
46115,"Walworth County, South Dakota",45.47113,-100.13857,SD,County,Central-N,457,1896,2477,1439,0.18,0.77,0,,36167,0.63,0.01,0.01,0.03,0.02,0.04,31.2,461,0.3,72041
46117,"Yankton County, South Dakota",42.960419,-97.38534,SD,County,Central-N,3301,5659,9623,2358,0.34,0.59,0,,25915,0.52,0,0,0.01,0.02,0.11,7.7,709,0.28,41831
46119,"Ziebach County, South Dakota",44.97196,-101.67813,SD,County,Central-N,353,368,767,15,0.46,0.48,0,,27268,0.58,0.02,0.01,0.03,0.02,0.13,43.1,521,0.3,47363
46121,"Anderson County, Tennessee",36.107914,-84.18754,SD,County,Central-N,9013,19212,29881,10199,0.3,0.64,0,,12339,0.47,0,0,0.04,0.01,0.42,1.4,1961,0.42,32025
46123,"Bedford County, Tennessee",35.512659,-86.44341,TN,County,Atlantic-S,3395,11486,15355,8091,0.22,0.75,0,,24561,0.52,0.04,0.01,0.02,0.03,0.18,222.9,337,0.32,46689
46125,"Benton County, Tennessee",36.073333,-88.07657,TN,County,Atlantic-S,1474,4716,6328,3242,0.23,0.75,0,,19303,0.38,0.08,0.01,0.11,0.07,0.2,95.1,474,0.32,42252
46127,"Bledsoe County, Tennessee",35.616743,-85.18014,TN,County,Atlantic-S,897,3622,4664,2725,0.19,0.78,0,,18456,0.33,0.02,0.01,0.02,0.02,0.22,41.9,394,0.32,34382
46129,"Blount County, Tennessee",35.754277,-83.96923,TN,County,Atlantic-S,12100,37443,52206,25343,0.23,0.72,0,,15747,0.34,0.04,0,0.02,0.01,0.22,31.7,406,0.33,34948
46135,"Bradley County, Tennessee",35.166827,-84.86327,TN,County,Atlantic-S,7070,29768,38665,22698,0.18,0.77,0,,23788,0.51,0.03,0.01,0.03,0.03,0.14,220.1,559,0.34,47175
46137,"Campbell County, Tennessee",36.397192,-84.13953,TN,County,Atlantic-S,2248,9870,12532,7622,0.18,0.79,0,,21649,0.49,0.05,0.01,0.05,0.04,0.2,300.8,329,0.35,43065
47001,"Cannon County, Tennessee",35.811388,-86.0643,TN,County,Atlantic-S,1127,4007,5314,2880,0.21,0.75,0,,16812,0.3,0.01,0,0.01,0.01,0.24,84.8,480,0.33,33333
47003,"Carroll County, Tennessee",36.012758,-88.44306,TN,County,Atlantic-S,2327,7756,10384,5429,0.22,0.75,0,,20566,0.34,0.01,0,0.02,0.02,0.18,51.9,266,0.33,41068
47005,"Carter County, Tennessee",36.31035,-82.18784,TN,County,Atlantic-S,3453,16898,21084,13445,0.16,0.8,0,,18330,0.39,0.11,0,0.02,0.01,0.2,47.6,599,0.32,36627
47007,"Cheatham County, Tennessee",36.266787,-87.07984,TN,County,Atlantic-S,3878,11297,15924,7419,0.24,0.71,0,,19018,0.42,0.01,0,0.02,0.01,0.23,168.4,341,0.32,34354
47009,"Chester County, Tennessee",35.425152,-88.6092,TN,County,Atlantic-S,1243,5081,6507,3838,0.19,0.78,0,,23459,0.46,0.02,0,0.03,0.02,0.14,129.5,302,0.34,51475
47011,"Claiborne County, Tennessee",36.488066,-83.66638,TN,County,Atlantic-S,1832,8602,10740,6770,0.17,0.8,0,,18817,0.43,0.09,0,0.02,0.02,0.2,59.9,286,0.32,40980
47013,"Clay County, Tennessee",36.564515,-85.54861,TN,County,Atlantic-S,707,2141,2920,1434,0.24,0.73,0,,18583,0.33,0.01,0.01,0.01,0.01,0.23,74.1,435,0.31,33640
47015,"Cocke County, Tennessee",35.931845,-83.14564,TN,County,Atlantic-S,1981,9791,12126,7810,0.16,0.81,0,,16867,0.29,0.02,0,0.02,0.02,0.21,33.2,237,0.31,30744
47017,"Coffee County, Tennessee",35.46579,-86.11577,TN,County,Atlantic-S,4743,14417,19971,9674,0.24,0.72,0,,17476,0.31,0.02,0,0.02,0.02,0.26,82,435,0.34,30860
47019,"Crockett County, Tennessee",35.797298,-89.12124,TN,County,Atlantic-S,1303,3982,5397,2679,0.24,0.74,0,,20357,0.44,0.04,0.01,0.04,0.03,0.21,123.1,429,0.36,45235
47021,"Cumberland County, Tennessee",35.946153,-84.99824,TN,County,Atlantic-S,5202,20413,26360,15211,0.2,0.77,0,,18664,0.35,0.13,0,0.09,0.05,0.19,54.8,266,0.33,37853
47023,"Davidson County, Tennessee",36.156595,-86.76576,TN,County,Atlantic-S,148864,84550,249064,-64314,0.6,0.34,1,,21141,0.44,0.01,0,0.03,0.02,0.18,82.3,681,0.29,40839
47025,"Decatur County, Tennessee",35.615241,-88.11625,TN,County,Atlantic-S,894,3588,4592,2694,0.2,0.78,0,,28467,0.62,0.28,0.03,0.09,0.11,0.19,1243.4,504,0.31,48195
47027,"DeKalb County, Tennessee",35.983114,-85.85327,TN,County,Atlantic-S,1569,5171,6955,3602,0.23,0.74,0,,25368,0.37,0.03,0.01,0.03,0.02,0.23,35.2,334,0.36,37417
47029,"Dickson County, Tennessee",36.117131,-87.35626,TN,County,Atlantic-S,4722,13233,18699,8511,0.25,0.71,0,,21606,0.34,0.02,0,0.07,0.06,0.19,61.6,304,0.32,38595
47031,"Dyer County, Tennessee",36.060464,-89.35898,TN,County,Atlantic-S,2816,10180,13336,7364,0.21,0.76,0,,21547,0.4,0.04,0.01,0.03,0.02,0.15,101.4,490,0.36,45914
47033,"Fayette County, Tennessee",35.204664,-89.39885,TN,County,Atlantic-S,5874,13055,19394,7181,0.3,0.67,0,,21208,0.44,0.15,0.01,0.03,0.02,0.18,74.9,512,0.37,43425
47035,"Fentress County, Tennessee",36.387076,-84.93751,TN,County,Atlantic-S,1100,6038,7332,4938,0.15,0.82,0,,28201,0.51,0.28,0.01,0.02,0.02,0.14,54.5,705,0.31,56573
47037,"Franklin County, Tennessee",35.199739,-86.09991,TN,County,Atlantic-S,4374,11532,16404,7158,0.27,0.7,0,,16454,0.29,0,0,0.01,0.01,0.26,36,499,0.36,30299
47039,"Gibson County, Tennessee",35.969451,-88.89787,TN,County,Atlantic-S,5258,13786,19546,8528,0.27,0.71,0,,22398,0.44,0.05,0.01,0.03,0.02,0.15,74,555,0.31,43851
47041,"Giles County, Tennessee",35.18221,-87.02696,TN,County,Atlantic-S,2917,7970,11137,5053,0.26,0.72,0,,20402,0.45,0.18,0,0.02,0.01,0.19,82.4,603,0.32,37498
47043,"Grainger County, Tennessee",36.274788,-83.50119,TN,County,Atlantic-S,1154,6626,8008,5472,0.14,0.83,0,,19998,0.38,0.1,0.01,0.02,0.02,0.2,48.3,611,0.32,41326
47045,"Greene County, Tennessee",36.185014,-82.84363,TN,County,Atlantic-S,4216,18562,23582,14346,0.18,0.79,0,,17933,0.33,0.01,0,0.03,0.01,0.2,80.6,281,0.35,35704
47047,"Grundy County, Tennessee",35.353581,-85.72802,TN,County,Atlantic-S,999,3636,4763,2637,0.21,0.76,0,,19801,0.39,0.02,0.01,0.03,0.02,0.22,110.7,622,0.3,36740
47049,"Hamblen County, Tennessee",36.209671,-83.284,TN,County,Atlantic-S,4075,15857,20692,11782,0.2,0.77,0,,15683,0.27,0.01,0,0.01,0.01,0.3,38,361,0.31,28086
47051,"Hamilton County, Tennessee",35.095522,-85.2301,TN,County,Atlantic-S,55316,78733,142403,23417,0.39,0.55,0,,21261,0.4,0.04,0.01,0.11,0.07,0.19,388.5,161,0.31,37410
47053,"Hancock County, Tennessee",36.519942,-83.21824,TN,County,Atlantic-S,322,1843,2231,1521,0.14,0.83,0,,27229,0.6,0.2,0.02,0.05,0.05,0.17,620.8,542,0.3,48380
47055,"Hardeman County, Tennessee",35.203117,-88.99686,TN,County,Atlantic-S,4185,4919,9273,734,0.45,0.53,0,,14326,0.33,0,0,0,0.01,0.31,30.7,222,0.31,27323
47057,"Hardin County, Tennessee",35.207362,-88.20817,TN,County,Atlantic-S,1622,8012,9949,6390,0.16,0.81,0,,14975,0.32,0.42,0.01,0.02,0.01,0.25,40.8,668,0.38,35321
47059,"Hawkins County, Tennessee",36.441667,-82.92295,TN,County,Atlantic-S,3507,16648,20774,13141,0.17,0.8,0,,20127,0.35,0.04,0.01,0.02,0.01,0.23,45.1,577,0.32,36285
47061,"Haywood County, Tennessee",35.563084,-89.27824,TN,County,Atlantic-S,3711,3013,6834,-698,0.54,0.44,1,,20662,0.38,0.01,0.01,0.01,0.01,0.16,116.7,487,0.33,39506
47063,"Henderson County, Tennessee",35.641227,-88.37771,TN,County,Atlantic-S,1800,8138,10217,6338,0.18,0.8,0,,18714,0.35,0.5,0,0.04,0.02,0.21,35.2,533,0.38,35470
47065,"Henry County, Tennessee",36.319422,-88.30543,TN,County,Atlantic-S,3063,9508,12945,6445,0.24,0.73,0,,20449,0.4,0.08,0,0.02,0.01,0.19,53.4,520,0.35,39303
47067,"Hickman County, Tennessee",35.818939,-87.44507,TN,County,Atlantic-S,1824,5695,7813,3871,0.23,0.73,0,,22239,0.38,0.08,0,0.02,0.02,0.19,57.5,562,0.34,37151
47069,"Houston County, Tennessee",36.301673,-87.73591,TN,County,Atlantic-S,866,2182,3168,1316,0.27,0.69,0,,18383,0.33,0.05,0,0.02,0.01,0.17,40.3,612,0.32,37443
47071,"Humphreys County, Tennessee",36.056817,-87.77297,TN,County,Atlantic-S,1967,4930,7153,2963,0.28,0.69,0,,18539,0.35,0.03,0,0.02,0.01,0.24,42.1,200,0.33,39753
47073,"Jackson County, Tennessee",36.351232,-85.66342,TN,County,Atlantic-S,1129,3236,4466,2107,0.25,0.72,0,,22183,0.41,0.03,0,0.02,0.01,0.14,34.9,531,0.36,42837
47075,"Jefferson County, Tennessee",36.064176,-83.43802,TN,County,Atlantic-S,3494,14776,19072,11282,0.18,0.77,0,,18387,0.29,0,0,0.02,0.01,0.22,37.8,308,0.35,35379
47077,"Johnson County, Tennessee",36.427693,-81.8466,TN,County,Atlantic-S,988,5410,6579,4422,0.15,0.82,0,,20619,0.43,0.02,0,0.03,0.02,0.18,187.6,274,0.34,41235
47079,"Knox County, Tennessee",35.973115,-83.95593,TN,County,Atlantic-S,62878,105767,180694,42889,0.35,0.59,0,,16470,0.33,0.02,0,0.02,0.01,0.26,61.2,298,0.29,31330
47081,"Lake County, Tennessee",36.333874,-89.48533,TN,County,Atlantic-S,577,1357,1970,780,0.29,0.69,0,,28136,0.64,0.09,0.02,0.04,0.05,0.15,850.8,508,0.3,47199
47083,"Lauderdale County, Tennessee",35.786578,-89.52372,TN,County,Atlantic-S,3056,4884,8087,1828,0.38,0.6,0,,12042,0.28,0.28,0,0.02,0.02,0.32,47.2,166,0.38,28524
47085,"Lawrence County, Tennessee",35.205257,-87.3758,TN,County,Atlantic-S,2821,12420,15666,9599,0.18,0.79,0,,15758,0.31,0.35,0.01,0.02,0.01,0.26,58.9,472,0.38,33595
47087,"Lewis County, Tennessee",35.534193,-87.51519,TN,County,Atlantic-S,890,3585,4621,2695,0.19,0.78,0,,19136,0.37,0.02,0,0.02,0.01,0.18,67.9,617,0.34,34614
47089,"Lincoln County, Tennessee",35.136847,-86.58327,TN,County,Atlantic-S,2554,10398,13348,7844,0.19,0.78,0,,17751,0.39,0.02,0.01,0.02,0.03,0.2,43.1,282,0.34,36255
47091,"Loudon County, Tennessee",35.744899,-84.29551,TN,County,Atlantic-S,4919,17610,23388,12691,0.21,0.75,0,,21811,0.42,0.07,0,0.03,0.01,0.16,58.5,570,0.32,41802
47093,"McMinn County, Tennessee",35.41638,-84.5959,TN,County,Atlantic-S,3510,14691,18755,11181,0.19,0.78,0,,27045,0.52,0.01,0.01,0.07,0.05,0.16,212,229,0.28,53945
47095,"McNairy County, Tennessee",35.179874,-88.55073,TN,County,Atlantic-S,1848,7841,10038,5993,0.18,0.78,0,,19744,0.41,0.04,0.01,0.03,0.02,0.18,121.5,430,0.34,39528
47097,"Macon County, Tennessee",36.536006,-86.01122,TN,County,Atlantic-S,1072,6263,7504,5191,0.14,0.83,0,,18428,0.35,0.06,0,0.02,0.01,0.23,46.3,563,0.39,34882
47099,"Madison County, Tennessee",35.628652,-88.82738,TN,County,Atlantic-S,15448,21335,38119,5887,0.41,0.56,0,,17009,0.3,0.01,0,0.05,0.04,0.21,72.5,307,0.34,36886
47101,"Marion County, Tennessee",35.101132,-85.63257,TN,County,Atlantic-S,2832,7696,10862,4864,0.26,0.71,0,,23283,0.54,0.37,0.01,0.04,0.03,0.2,176.5,557,0.34,43113
47103,"Marshall County, Tennessee",35.452551,-86.77613,TN,County,Atlantic-S,2852,8184,11455,5332,0.25,0.71,0,,21399,0.4,0.04,0,0.01,0.01,0.18,56.7,498,0.33,40766
47105,"Maury County, Tennessee",35.616397,-87.06484,TN,County,Atlantic-S,10038,23799,35369,13761,0.28,0.67,0,,20739,0.4,0.07,0,0.05,0.03,0.16,81.6,375,0.31,42839
47107,"Meigs County, Tennessee",35.524028,-84.80379,TN,County,Atlantic-S,856,3342,4320,2486,0.2,0.77,0,,22766,0.5,0.12,0.01,0.05,0.03,0.15,132.1,613,0.34,51303
47109,"Monroe County, Tennessee",35.505831,-84.33002,TN,County,Atlantic-S,3186,13374,17093,10188,0.19,0.78,0,,19403,0.35,0.01,0,0.02,0,0.21,60.3,195,0.28,34801
47111,"Montgomery County, Tennessee",36.510616,-87.37042,TN,County,Atlantic-S,21699,32341,57619,10642,0.38,0.56,0,,19643,0.36,0.02,0,0.04,0.02,0.2,70,636,0.36,37392
47113,"Moore County, Tennessee",35.284299,-86.3574,TN,County,Atlantic-S,496,2325,2926,1829,0.17,0.79,0,,22380,0.6,0.19,0.02,0.08,0.05,0.16,319.7,539,0.29,50935
47115,"Morgan County, Tennessee",36.121102,-84.61543,TN,County,Atlantic-S,1054,5441,6705,4387,0.16,0.81,0,,23307,0.43,0.02,0.01,0.02,0.01,0.13,49.3,129,0.32,50358
47117,"Obion County, Tennessee",36.37209,-89.09261,TN,County,Atlantic-S,2426,9526,12249,7100,0.2,0.78,0,,17747,0.28,0.04,0,0.01,0.01,0.21,42.1,522,0.3,36390
47119,"Overton County, Tennessee",36.352386,-85.30305,TN,County,Atlantic-S,1945,6059,8229,4114,0.24,0.74,0,,20900,0.41,0.11,0,0.04,0.02,0.18,58.4,545,0.34,40683
47121,"Perry County, Tennessee",35.6356,-87.86818,TN,County,Atlantic-S,597,2167,2855,1570,0.21,0.76,0,,18347,0.35,0.01,0,0.01,0,0.22,51,433,0.33,35884
47123,"Pickett County, Tennessee",36.559853,-85.12793,TN,County,Atlantic-S,536,2021,2615,1485,0.21,0.77,0,,17214,0.35,0.02,0,0.02,0,0.21,19.1,415,0.31,33776
47125,"Polk County, Tennessee",35.110672,-84.54289,TN,County,Atlantic-S,1252,5097,6520,3845,0.19,0.78,0,,21942,0.35,0,0,0.01,0.01,0.19,31.1,163,0.33,31996
47127,"Putnam County, Tennessee",36.157835,-85.49527,TN,County,Atlantic-S,6851,19002,27211,12151,0.25,0.7,0,,20274,0.34,0.01,0,0.02,0.01,0.17,38.7,435,0.35,36643
47129,"Rhea County, Tennessee",35.582859,-84.93999,TN,County,Atlantic-S,1942,8660,11062,6718,0.18,0.78,0,,20517,0.47,0.02,0.01,0.06,0.05,0.27,180.4,401,0.33,37693
47131,"Roane County, Tennessee",35.87976,-84.52672,TN,County,Atlantic-S,4837,15880,21669,11043,0.22,0.73,0,,18952,0.36,0.02,0,0.04,0.02,0.23,101,315,0.3,37952
47133,"Robertson County, Tennessee",36.50567,-86.85079,TN,County,Atlantic-S,6637,19410,27112,12773,0.25,0.72,0,,23936,0.46,0.03,0.01,0.02,0.02,0.15,150.1,361,0.34,43269
47135,"Rutherford County, Tennessee",35.87751,-86.44116,TN,County,Atlantic-S,36706,64515,107406,27809,0.34,0.6,0,,23809,0.46,0.08,0.01,0.06,0.04,0.13,139.3,476,0.36,52640
47137,"Scott County, Tennessee",36.438699,-84.4916,TN,County,Atlantic-S,934,6044,7123,5110,0.13,0.85,0,,25077,0.6,0.14,0.03,0.06,0.06,0.13,424.2,619,0.33,53799
47139,"Sequatchie County, Tennessee",35.361862,-85.40145,TN,County,Atlantic-S,1053,4441,5694,3388,0.19,0.78,0,,17121,0.3,0,0,0.01,0,0.28,41.8,532,0.29,31397
47141,"Sevier County, Tennessee",35.832162,-83.5437,TN,County,Atlantic-S,6297,28629,36312,22332,0.17,0.79,0,,20899,0.41,0.01,0,0.03,0.01,0.17,53.1,266,0.28,44111
47143,"Shelby County, Tennessee",35.133382,-89.9269,TN,County,Atlantic-S,208992,116344,337382,-92648,0.62,0.34,1,,22242,0.44,0.01,0.01,0.05,0.05,0.15,151.8,592,0.31,39905
47145,"Smith County, Tennessee",36.242096,-85.96152,TN,County,Atlantic-S,1689,5494,7435,3805,0.23,0.74,0,,25549,0.6,0.53,0.02,0.06,0.06,0.21,1215.8,763,0.33,44015
47147,"Stewart County, Tennessee",36.480814,-87.81472,TN,County,Atlantic-S,1222,3864,5299,2642,0.23,0.73,0,,21153,0.34,0.02,0,0.03,0.01,0.19,61,314,0.37,43659
47149,"Sullivan County, Tennessee",36.530363,-82.38359,TN,County,Atlantic-S,12578,46979,62278,34401,0.2,0.75,0,,21701,0.43,0.02,0.01,0.02,0.02,0.2,29,459,0.31,41590
47151,"Sumner County, Tennessee",36.436444,-86.4875,TN,County,Atlantic-S,18161,50129,71505,31968,0.25,0.7,0,,23850,0.49,0.02,0.01,0.02,0.01,0.18,379.7,413,0.3,38840
47153,"Tipton County, Tennessee",35.493679,-89.72792,TN,County,Atlantic-S,5785,16910,23481,11125,0.25,0.72,0,,27795,0.56,0.07,0.01,0.04,0.03,0.1,303.7,529,0.3,58291
47155,"Trousdale County, Tennessee",36.392007,-86.16448,TN,County,Atlantic-S,946,2103,3160,1157,0.3,0.67,0,,23054,0.47,0.19,0.01,0.02,0.02,0.13,133.4,458,0.35,52339
47157,"Unicoi County, Tennessee",36.138083,-82.40792,TN,County,Atlantic-S,1262,5671,7195,4409,0.18,0.79,0,,20491,0.32,0.09,0,0.03,0.01,0.14,69,114,0.33,40251
47159,"Union County, Tennessee",36.265117,-83.81438,TN,County,Atlantic-S,1012,5053,6247,4041,0.16,0.81,0,,20152,0.38,0,0,0.04,0.03,0.22,98.5,186,0.33,37632
47161,"Van Buren County, Tennessee",35.700568,-85.45749,TN,County,Atlantic-S,539,1820,2419,1281,0.22,0.75,0,,17426,0.29,0,0,0.01,0.01,0.24,85.3,224,0.31,37453
47163,"Warren County, Tennessee",35.69265,-85.80073,TN,County,Atlantic-S,3535,9540,13610,6005,0.26,0.7,0,,19450,0.28,0.01,0,0.01,0.01,0.22,20.3,273,0.32,34884
47165,"Washington County, Tennessee",36.319155,-82.44007,TN,County,Atlantic-S,13024,34252,49750,21228,0.26,0.69,0,,19531,0.35,0.03,0.01,0.08,0.05,0.22,92,433,0.31,36942
47167,"Wayne County, Tennessee",35.235869,-87.78699,TN,County,Atlantic-S,717,5036,5857,4319,0.12,0.86,0,,25355,0.57,0.04,0.01,0.03,0.03,0.18,377.2,326,0.32,43212
47169,"Weakley County, Tennessee",36.29022,-88.73651,TN,County,Atlantic-S,2772,9008,12184,6236,0.23,0.74,0,,17706,0.31,0.06,0,0.02,0.01,0.2,23.2,734,0.33,33573
47171,"White County, Tennessee",35.929676,-85.47817,TN,County,Atlantic-S,1845,7671,9825,5826,0.19,0.78,0,,19547,0.44,0.08,0.01,0.02,0.02,0.21,60.4,580,0.31,36205
47173,"Williamson County, Tennessee",35.911095,-86.88343,TN,County,Atlantic-S,31013,68212,106269,37199,0.29,0.64,0,,18205,0.34,0.02,0,0.02,0.01,0.2,68.5,377,0.31,35400
47175,"Wilson County, Tennessee",36.175839,-86.33661,TN,County,Atlantic-S,14385,39406,56734,25021,0.25,0.69,0,,41292,0.78,0.05,0.03,0.04,0.05,0.06,314.2,583,0.26,97936
47177,"Anderson County, Texas",31.797532,-95.62986,TN,County,Atlantic-S,3369,13201,16977,9832,0.2,0.78,0,,27864,0.56,0.07,0.01,0.03,0.04,0.1,199.6,571,0.32,60955
47179,"Andrews County, Texas",32.338622,-102.58627,TX,County,Central-S,836,3927,4943,3091,0.17,0.79,0,,18495,0.43,0.21,0.01,0.17,0.06,0.2,55,1063,0.32,42471
47181,"Angelina County, Texas",31.287916,-94.67054,TX,County,Central-S,7538,21668,29911,14130,0.25,0.72,0,,27429,0.42,0.02,0.01,0.45,0.12,0.13,9.9,1501,0.28,66878
47183,"Aransas County, Texas",28.047744,-97.04818,TX,County,Central-S,2465,7740,10512,5275,0.23,0.74,0,,20982,0.47,0.16,0.01,0.21,0.08,0.19,108.7,798,0.38,42128
47185,"Archer County, Texas",33.651259,-98.69419,TX,County,Central-S,394,3786,4283,3392,0.09,0.88,0,,26953,0.54,0.02,0.02,0.24,0.05,0.2,91.9,252,0.27,44551
47187,"Armstrong County, Texas",35.006834,-101.37112,TX,County,Central-S,70,924,1020,854,0.07,0.91,0,,27800,0.52,0.01,0,0.09,0.04,0.11,10,903,0.27,58867
47189,"Atascosa County, Texas",28.927933,-98.52937,TX,County,Central-S,4651,8618,13672,3967,0.34,0.63,0,,26823,0.64,0.01,0,0.09,0.04,0.11,2.1,909,0.27,55177
48001,"Austin County, Texas",29.853909,-96.23944,TX,County,Central-S,2320,9637,12274,7317,0.19,0.79,0,,20193,0.39,0.01,0.01,0.59,0.06,0.16,36.8,1220,0.28,52785
48003,"Bailey County, Texas",34.110864,-102.81679,TX,County,Central-S,397,1344,1790,947,0.22,0.75,0,,25884,0.52,0.1,0,0.25,0.1,0.1,43.9,647,0.27,58792
48005,"Bandera County, Texas",29.722297,-99.11792,TX,County,Central-S,1726,8163,10218,6437,0.17,0.8,0,,18676,0.34,0.02,0.01,0.63,0.23,0.13,8.7,827,0.27,36821
48007,"Bastrop County, Texas",30.125929,-97.29563,TX,County,Central-S,10569,16328,28447,5759,0.37,0.57,0,,25364,0.58,0.01,0,0.17,0.04,0.15,25.9,791,0.27,50107
48009,"Baylor County, Texas",33.605154,-99.25392,TX,County,Central-S,191,1267,1499,1076,0.13,0.85,0,,23342,0.49,0.08,0.01,0.32,0.11,0.17,83.5,888,0.33,52886
48011,"Bee County, Texas",28.411702,-97.74628,TX,County,Central-S,3444,4744,8482,1300,0.41,0.56,0,,28021,0.53,0.03,0,0.13,0.02,0.15,4.3,867,0.28,36027
48013,"Bell County, Texas",31.07554,-97.52032,TX,County,Central-S,37801,51998,94980,14197,0.4,0.55,0,,16848,0.39,0.08,0.01,0.56,0.05,0.22,36.2,880,0.29,40680
48015,"Bexar County, Texas",29.453231,-98.50894,TX,County,Central-S,319550,240333,589598,-79217,0.54,0.41,1,,22857,0.61,0.22,0.03,0.22,0.07,0.15,295.2,1051,0.29,51048
48017,"Blanco County, Texas",30.24156,-98.38191,TX,County,Central-S,1244,4212,5685,2968,0.22,0.74,0,,24253,0.58,0.08,0.03,0.55,0.12,0.18,1382.9,1240,0.27,50699
48019,"Borden County, Texas",32.724363,-101.43573,TX,County,Central-S,31,330,365,299,0.09,0.9,0,,26781,0.59,0.01,0,0.19,0.08,0.09,14.8,709,0.29,57177
48021,"Bosque County, Texas",31.888946,-97.61177,TX,County,Central-S,1278,6339,7838,5061,0.16,0.81,0,,50042,0.63,0.01,0,0.15,0.01,0.01,0.7,897,0.27,61750
48023,"Bowie County, Texas",33.43807,-94.25019,TX,County,Central-S,8838,24924,34599,16086,0.26,0.72,0,,23992,0.47,0.02,0.01,0.17,0.06,0.15,18.5,983,0.28,44397
48025,"Brazoria County, Texas",29.206445,-95.39805,TX,County,Central-S,43200,72791,121174,29591,0.36,0.6,0,,22911,0.52,0.24,0.01,0.07,0.03,0.2,104.6,885,0.32,41883
48027,"Brazos County, Texas",30.634948,-96.34198,TX,County,Central-S,23121,38738,67202,15617,0.34,0.58,0,,29081,0.6,0.13,0.06,0.27,0.12,0.11,230.6,1358,0.31,73788
48029,"Brewster County, Texas",29.994131,-103.40221,TX,County,Central-S,1873,2077,4252,204,0.44,0.49,0,,21720,0.64,0.11,0.05,0.23,0.12,0.3,333.1,585,0.28,41641
48031,"Briscoe County, Texas",34.481168,-101.27309,TX,County,Central-S,91,625,736,534,0.12,0.85,0,,27796,0.65,0.01,0.01,0.44,0.06,0.12,1.5,6184,0.28,40179
48033,"Brooks County, Texas",27.099427,-98.20743,TX,County,Central-S,1937,613,2596,-1324,0.75,0.24,1,,20697,0.5,0.03,0,0.29,0.11,0.19,1.8,900,0.26,42139
48035,"Brown County, Texas",31.772058,-98.9987,TX,County,Central-S,1621,12017,14026,10396,0.12,0.86,0,,14345,0.29,0.01,0.01,0.9,0.06,0.38,7.7,943,0.27,27875
48037,"Burleson County, Texas",30.443577,-96.61553,TX,County,Central-S,1491,5316,6960,3825,0.21,0.76,0,,21236,0.45,0.04,0.01,0.21,0.04,0.18,40.4,944,0.25,41316
